train.constant-baseline-average+train.ridge.baseline.ngram-1-2-3-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-3-4,ridgecv,0.866438619212

train.constant-baseline-average+train.ridge.baseline.ngram-1-2-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-4,linearregr,0.867091558423

train.constant-baseline-average+train.ridge.baseline.ngram-1-2-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-4,randforrest,0.772106351436

train.constant-baseline-average+train.ridge.baseline.ngram-1-2-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-4,baysridge,0.867068839082

train.constant-baseline-average+train.ridge.baseline.ngram-1-2-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-4,ridgecv,0.866995603675

train.constant-baseline-average+train.ridge.baseline.ngram-1-2-5+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-5,linearregr,0.868054989006

train.constant-baseline-average+train.ridge.baseline.ngram-1-2-5+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-5,randforrest,0.766222812981

train.constant-baseline-average+train.ridge.baseline.ngram-1-2-5+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-5,baysridge,0.868033803022

train.constant-baseline-average+train.ridge.baseline.ngram-1-2-5+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-2-5,ridgecv,0.867962152562

train.constant-baseline-average+train.ridge.baseline.ngram-1-3+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-3,linearregr,0.866159339563

train.constant-baseline-average+train.ridge.baseline.ngram-1-3+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-3,randforrest,0.768365135254

train.constant-baseline-average+train.ridge.baseline.ngram-1-3+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-3,baysridge,0.866133201798

train.constant-baseline-average+train.ridge.baseline.ngram-1-3+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-3,ridgecv,0.866057601567

train.constant-baseline-average+train.ridge.baseline.ngram-1-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-4,linearregr,0.867618750488

train.constant-baseline-average+train.ridge.baseline.ngram-1-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-4,randforrest,0.767627575671

train.constant-baseline-average+train.ridge.baseline.ngram-1-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-4,baysridge,0.867594492074

train.constant-baseline-average+train.ridge.baseline.ngram-1-4+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-4,ridgecv,0.867519222565

train.constant-baseline-average+train.ridge.baseline.ngram-1-5+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-5,linearregr,0.868192127887

train.constant-baseline-average+train.ridge.baseline.ngram-1-5+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-5,randforrest,0.757754982529

train.constant-baseline-average+train.ridge.baseline.ngram-1-5+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-5,baysridge,0.868168965532

train.constant-baseline-average+train.ridge.baseline.ngram-1-5+trial.constant-baseline-average+trial.ridge.baseline.ngram-1-5,ridgecv,0.868095027643

train.constant-baseline-average+train.ridge.baseline.noGrep+trial.constant-baseline-average+trial.ridge.baseline.noGrep,linearregr,0.859538177665

train.constant-baseline-average+train.ridge.baseline.noGrep+trial.constant-baseline-average+trial.ridge.baseline.noGrep,randforrest,0.769354407305

train.constant-baseline-average+train.ridge.baseline.noGrep+trial.constant-baseline-average+trial.ridge.baseline.noGrep,baysridge,0.859507458368

train.constant-baseline-average+train.ridge.baseline.noGrep+trial.constant-baseline-average+trial.ridge.baseline.noGrep,ridgecv,0.85941927176

train.constant-baseline-average+train.three_logistic+trial.constant-baseline-average+trial.three_logistic,linearregr,0.787527370673

train.constant-baseline-average+train.three_logistic+trial.constant-baseline-average+trial.three_logistic,randforrest,0.687027574892

train.constant-baseline-average+train.three_logistic+trial.constant-baseline-average+trial.three_logistic,baysridge,0.787269588742

train.constant-baseline-average+train.three_logistic+trial.constant-baseline-average+trial.three_logistic,ridgecv,0.787244194402

train.constant-baseline-average+train.two_logistic+trial.constant-baseline-average+trial.two_logistic,linearregr,0.805037957089

train.constant-baseline-average+train.two_logistic+trial.constant-baseline-average+trial.two_logistic,randforrest,0.72172552521

train.constant-baseline-average+train.two_logistic+trial.constant-baseline-average+trial.two_logistic,baysridge,0.804948887589

train.constant-baseline-average+train.two_logistic+trial.constant-baseline-average+trial.two_logistic,ridgecv,0.804913197789

train.embeddings.bayesianridge+train.generalsentiment+trial.embeddings.bayesianridge+trial.generalsentiment,linearregr,0.781535427481

train.embeddings.bayesianridge+train.generalsentiment+trial.embeddings.bayesianridge+trial.generalsentiment,randforrest,0.791564338057

train.embeddings.bayesianridge+train.generalsentiment+trial.embeddings.bayesianridge+trial.generalsentiment,baysridge,0.781486559862

train.embeddings.bayesianridge+train.generalsentiment+trial.embeddings.bayesianridge+trial.generalsentiment,ridgecv,0.781521420355

train.embeddings.bayesianridge+train.gmm.c100.g12+trial.embeddings.bayesianridge+trial.gmm.c100.g12,linearregr,0.804835646019

train.embeddings.bayesianridge+train.gmm.c100.g12+trial.embeddings.bayesianridge+trial.gmm.c100.g12,randforrest,0.776238450873

train.embeddings.bayesianridge+train.gmm.c100.g12+trial.embeddings.bayesianridge+trial.gmm.c100.g12,baysridge,0.804866495586

train.embeddings.bayesianridge+train.gmm.c100.g12+trial.embeddings.bayesianridge+trial.gmm.c100.g12,ridgecv,0.80492301402

train.embeddings.bayesianridge+train.greplabel+trial.embeddings.bayesianridge+trial.greplabel,linearregr,0.808811583789

train.embeddings.bayesianridge+train.greplabel+trial.embeddings.bayesianridge+trial.greplabel,randforrest,0.80909259943

train.embeddings.bayesianridge+train.greplabel+trial.embeddings.bayesianridge+trial.greplabel,baysridge,0.808811583789

train.embeddings.bayesianridge+train.greplabel+trial.embeddings.bayesianridge+trial.greplabel,ridgecv,0.80881205349

